ITS Version,URL,Query,Image,Run Time,Result Size (bytes),Error
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/martha-speaks/122089/images/kids-mezzannine-16x9_736.jpg.resize.561x315.png,resize,kids-mezzannine-16x9_736.png,1.225951910018921,233216,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/stations/wycc-white-logo-4zi7PYj.png.resize.144x72.png,resize,wycc-white-logo-4zi7PYj.png,0.2513110637664795,3432,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/masterpiece/266870/images/mezzanine_414.jpg,,mezzanine_414.jpeg,1.4322490692138672,191383,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/martha-speaks/121742/images/kids-mezzannine-16x9_621.jpg.resize.561x315.png,resize,kids-mezzannine-16x9_621.png,1.1249117851257324,301142,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/vicious/184392/images/mezzanine_278.jpg.fit.1024x576.jpg,fit,mezzanine_278.jpeg,0.9959049224853516,81841,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/contentchannels/1928/YenLTeSk6NekhkJoSqeA.jpg.crop.189x283.jpg,crop,YenLTeSk6NekhkJoSqeA.jpeg,0.2889089584350586,5885,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/nova/12874/images/Mezzanine_981.jpg.fit.405x228.passport.jpg,fit,Mezzanine_981.jpeg,0.21863603591918945,0,HTTP Error 500: Internal Server Error
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/ORlUz6Y-asset-mezzanine-16x9-bqynIpW.jpg.fit.720x408.jpg,fit,ORlUz6Y-asset-mezzanine-16x9-bqynIpW.jpeg,0.8970203399658203,44131,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/religion-and-ethics-newsweekly/230573/images/mezzanine_251.jpg.crop.379x212.jpg,crop,mezzanine_251.jpeg,0.6825919151306152,21593,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/contentchannels/2434/75h1vLih5GAHIOCtFJjFEw.jpg.resize.480x270.jpg,resize,75h1vLih5GAHIOCtFJjFEw.jpeg,0.3957178592681885,30105,
